trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
20812851-2013-COMBSVac-Weekday-08,17:11:00,17:11:00,4531,2,0,0
20915735-2013-COMBSVac-Weekday-08,17:12:00,17:12:00,4531,2,0,0
20917541-2013-COMBSVac-Weekday-08,17:12:00,17:12:00,4531,2,0,0
20917655-2013-COMBSVac-Weekday-08,17:13:00,17:13:00,4531,20,0,0
20917180-2013-COMBSVac-Weekday-08,17:14:00,17:14:00,4531,2,0,0
20915873-2013-COMBSVac-Weekday-08,17:17:00,17:17:00,4531,2,0,0
20915748-2013-COMBSVac-Weekday-08,17:18:00,17:18:00,4531,2,0,0
20917430-2013-COMBSVac-Weekday-08,17:18:00,17:18:00,4531,44,0,0
20812861-2013-COMBSVac-Weekday-08,17:19:00,17:19:00,4531,5,0,0
20915762-2013-COMBSVac-Weekday-08,17:21:00,17:21:00,4531,2,0,0
20812781-2013-COMBSVac-Weekday-08,17:22:00,17:22:00,4531,31,0,0
20812867-2013-COMBSVac-Weekday-08,17:24:00,17:24:00,4531,6,0,0
20917461-2013-COMBSVac-Weekday-08,17:24:00,17:24:00,4531,38,0,0
20917736-2013-COMBSVac-Weekday-08,17:26:00,17:26:00,4531,20,0,0
20812891-2013-COMBSVac-Weekday-08,17:27:00,17:27:00,4531,2,0,0
20917295-2013-COMBSVac-Weekday-08,17:27:00,17:27:00,4531,2,0,0
20917519-2013-COMBSVac-Weekday-08,17:29:00,17:29:00,4531,41,0,0
20917631-2013-COMBSVac-Weekday-08,17:29:00,17:29:00,4531,31,0,0
20917689-2013-COMBSVac-Weekday-08,17:32:00,17:32:00,4531,2,0,0
20917744-2013-COMBSVac-Weekday-08,17:33:00,17:33:00,4531,20,0,0
20915890-2013-COMBSVac-Weekday-08,17:34:00,17:34:00,4531,2,0,0
20917003-2013-COMBSVac-Weekday-08,17:34:00,17:34:00,4531,5,0,0
20917764-2013-COMBSVac-Weekday-08,17:34:00,17:34:00,4531,2,0,0
20812814-2013-COMBSVac-Weekday-08,17:37:00,17:37:00,4531,31,0,0
20915855-2013-COMBSVac-Weekday-08,17:37:00,17:37:00,4531,2,0,0
20917055-2013-COMBSVac-Weekday-08,17:37:00,17:37:00,4531,2,0,0
20916941-2013-COMBSVac-Weekday-08,17:39:00,17:39:00,4531,20,0,0
20917823-2013-COMBSVac-Weekday-08,17:39:00,17:39:00,4531,2,0,0
20916860-2013-COMBSVac-Weekday-08,17:40:00,17:40:00,4531,27,0,0
20915842-2013-COMBSVac-Weekday-08,17:42:00,17:42:00,4531,2,0,0
20917666-2013-COMBSVac-Weekday-08,17:42:00,17:42:00,4531,2,0,0
20917609-2013-COMBSVac-Weekday-08,17:44:00,17:44:00,4531,38,0,0
20812937-2013-COMBSVac-Weekday-08,17:46:00,17:46:00,4531,2,0,0
20917839-2013-COMBSVac-Weekday-08,17:46:00,17:46:00,4531,20,0,0
20812945-2013-COMBSVac-Weekday-08,17:47:00,17:47:00,4531,2,0,0
20916808-2013-COMBSVac-Weekday-08,17:47:00,17:47:00,4531,31,0,0
20812816-2013-COMBSVac-Weekday-08,17:48:00,17:48:00,4531,44,0,0
20812934-2013-COMBSVac-Weekday-08,17:49:00,17:49:00,4531,5,0,0
20915816-2013-COMBSVac-Weekday-08,17:50:00,17:50:00,4531,12,0,0
20812854-2013-COMBSVac-Weekday-08,17:54:00,17:54:00,4531,31,0,0
20917848-2013-COMBSVac-Weekday-08,17:54:00,17:54:00,4531,2,0,0
20812950-2013-COMBSVac-Weekday-08,17:55:00,17:55:00,4531,6,0,0
20916806-2013-COMBSVac-Weekday-08,17:57:00,17:57:00,4531,2,0,0
20917119-2013-COMBSVac-Weekday-08,17:57:00,17:57:00,4531,2,0,0
20917677-2013-COMBSVac-Weekday-08,17:57:00,17:57:00,4531,12,0,0
20916887-2013-COMBSVac-Weekday-08,18:01:00,18:01:00,4531,20,0,0
20812883-2013-COMBSVac-Weekday-08,18:02:00,18:02:00,4531,31,0,0
20812856-2013-COMBSVac-Weekday-08,18:03:00,18:03:00,4531,42,0,0
20915924-2013-COMBSVac-Weekday-08,18:03:00,18:03:00,4531,20,0,0
20916911-2013-COMBSVac-Weekday-08,18:06:00,18:06:00,4531,20,0,0
20917278-2013-COMBSVac-Weekday-08,18:08:00,18:08:00,4531,5,0,0
20915896-2013-COMBSVac-Weekday-08,18:10:00,18:10:00,4531,38,0,0
20915968-2013-COMBSVac-Weekday-08,18:10:00,18:10:00,4531,27,0,0
20916963-2013-COMBSVac-Weekday-08,18:12:00,18:12:00,4531,2,0,0
20812987-2013-COMBSVac-Weekday-08,18:14:00,18:14:00,4531,2,0,0
20915881-2013-COMBSVac-Weekday-08,18:15:00,18:15:00,4531,44,0,0
20916143-2013-COMBSVac-Weekday-08,18:20:00,18:20:00,4531,41,0,0
20916167-2013-COMBSVac-Weekday-08,18:21:00,18:21:00,4531,31,0,0
20916187-2013-COMBSVac-Weekday-08,18:23:00,18:23:00,4531,5,0,0
20917387-2013-COMBSVac-Weekday-08,18:23:00,18:23:00,4531,20,0,0
20917191-2013-COMBSVac-Weekday-08,18:25:00,18:25:00,4531,6,0,0
20917397-2013-COMBSVac-Weekday-08,18:29:00,18:29:00,4531,42,0,0
20812972-2013-COMBSVac-Weekday-08,18:35:00,18:35:00,4531,20,0,0
20917205-2013-COMBSVac-Weekday-08,18:37:00,18:37:00,4531,31,0,0
20813009-2013-COMBSVac-Weekday-08,18:38:00,18:38:00,4531,5,0,0
20915596-2013-COMBSVac-Weekday-08,18:41:00,18:41:00,4531,38,0,0
20812971-2013-COMBSVac-Weekday-08,18:42:00,18:42:00,4531,31,0,0
20916898-2013-COMBSVac-Weekday-08,18:47:00,18:47:00,4531,41,0,0
20916949-2013-COMBSVac-Weekday-08,18:50:00,18:50:00,4531,20,0,0
20915922-2013-COMBSVac-Weekday-08,18:52:00,18:52:00,4531,20,0,0
20813018-2013-COMBSVac-Weekday-08,18:55:00,18:55:00,4531,6,0,0
20917042-2013-COMBSVac-Weekday-08,18:55:00,18:55:00,4531,42,0,0
20917262-2013-COMBSVac-Weekday-08,18:57:00,18:57:00,4531,31,0,0
20916238-2013-COMBSVac-Weekday-08,19:01:00,19:01:00,4531,20,0,0
20916264-2013-COMBSVac-Weekday-08,19:02:00,19:02:00,4531,27,0,0
20917028-2013-COMBSVac-Weekday-08,19:08:00,19:08:00,4531,5,0,0
20917322-2013-COMBSVac-Weekday-08,19:08:00,19:08:00,4531,38,0,0
20917224-2013-COMBSVac-Weekday-08,19:12:00,19:12:00,4531,31,0,0
20813024-2013-COMBSVac-Weekday-08,19:13:00,19:13:00,4531,12,0,0
20915603-2013-COMBSVac-Weekday-08,19:16:00,19:16:00,4531,20,0,0
20916937-2013-COMBSVac-Weekday-08,19:21:00,19:21:00,4531,12,0,0
20916067-2013-COMBSVac-Weekday-08,19:31:00,19:31:00,4531,20,0,0
20813060-2013-COMBSVac-Weekday-08,19:38:00,19:38:00,4531,5,0,0
20813046-2013-COMBSVac-Weekday-08,19:43:00,19:43:00,4531,12,0,0
20814374-2013-COMBSVac-Weekday-08,19:44:00,19:44:00,4531,12,0,0
20917367-2013-COMBSVac-Weekday-08,19:52:00,19:52:00,4531,20,0,0
20915627-2013-COMBSVac-Weekday-08,19:56:00,19:56:00,4531,31,0,0
20916291-2013-COMBSVac-Weekday-08,19:58:00,19:58:00,4531,27,0,0
20917053-2013-COMBSVac-Weekday-08,19:58:00,19:58:00,4531,12,0,0
20917090-2013-COMBSVac-Weekday-08,20:08:00,20:08:00,4531,5,0,0
20813061-2013-COMBSVac-Weekday-08,20:13:00,20:13:00,4531,31,0,0
20915579-2013-COMBSVac-Weekday-08,20:13:00,20:13:00,4531,12,0,0
20917190-2013-COMBSVac-Weekday-08,20:28:00,20:28:00,4531,12,0,0
20916319-2013-COMBSVac-Weekday-08,20:38:00,20:38:00,4531,5,0,0
20813094-2013-COMBSVac-Weekday-08,20:43:00,20:43:00,4531,12,0,0
20916987-2013-COMBSVac-Weekday-08,20:52:00,20:52:00,4531,20,0,0
20917248-2013-COMBSVac-Weekday-08,20:56:00,20:56:00,4531,31,0,0
20813110-2013-COMBSVac-Weekday-08,20:58:00,20:58:00,4531,27,0,0
20917331-2013-COMBSVac-Weekday-08,20:58:00,20:58:00,4531,12,0,0
20917222-2013-COMBSVac-Weekday-08,21:08:00,21:08:00,4531,5,0,0
20813106-2013-COMBSVac-Weekday-08,21:12:00,21:12:00,4531,31,0,0
20917039-2013-COMBSVac-Weekday-08,21:13:00,21:13:00,4531,12,0,0
20813136-2013-COMBSVac-Weekday-08,21:28:00,21:28:00,4531,12,0,0
20917405-2013-COMBSVac-Weekday-08,21:38:00,21:38:00,4531,5,0,0
20813142-2013-COMBSVac-Weekday-08,21:43:00,21:43:00,4531,12,0,0
20917145-2013-COMBSVac-Weekday-08,21:52:00,21:52:00,4531,20,0,0
20813139-2013-COMBSVac-Weekday-08,21:56:00,21:56:00,4531,31,0,0
20917131-2013-COMBSVac-Weekday-08,21:58:00,21:58:00,4531,12,0,0
20917341-2013-COMBSVac-Weekday-08,21:58:00,21:58:00,4531,27,0,0
20917144-2013-COMBSVac-Weekday-08,22:08:00,22:08:00,4531,5,0,0
20813157-2013-COMBSVac-Weekday-08,22:12:00,22:12:00,4531,31,0,0
20813165-2013-COMBSVac-Weekday-08,22:13:00,22:13:00,4531,12,0,0
20917202-2013-COMBSVac-Weekday-08,22:28:00,22:28:00,4531,12,0,0
20916118-2013-COMBSVac-Weekday-08,22:38:00,22:38:00,4531,5,0,0
20813188-2013-COMBSVac-Weekday-08,22:43:00,22:43:00,4531,12,0,0
20917291-2013-COMBSVac-Weekday-08,22:49:00,22:49:00,4531,31,0,0
20813202-2013-COMBSVac-Weekday-08,22:52:00,22:52:00,4531,20,0,0
20916093-2013-COMBSVac-Weekday-08,22:58:00,22:58:00,4531,12,0,0
20917400-2013-COMBSVac-Weekday-08,22:58:00,22:58:00,4531,27,0,0
20917300-2013-COMBSVac-Weekday-08,23:08:00,23:08:00,4531,5,0,0
20813199-2013-COMBSVac-Weekday-08,23:12:00,23:12:00,4531,31,0,0
20917380-2013-COMBSVac-Weekday-08,23:13:00,23:13:00,4531,12,0,0
20916353-2013-COMBSVac-Weekday-08,23:28:00,23:28:00,4531,12,0,0
